,id,story,query,target,target_text,clean_story,proof_state,f_comb,task_name,story_edges,edge_types,query_edge,genders,task_split
2060,53b63e4a-29ef-4e3a-b8ca-6092e8c5a3f3,"[Wesley] took his wife, [Lena], out to see a play. [Lena]'s daughter, [Tina], stayed home to do homework. [Charles]'s wife [Tina] is planning a surprise birthday party for him.","('Wesley', 'Charles')",1,son-in-law,"[Wesley] took his wife, [Lena], out to see a play. [Lena]'s daughter, [Tina], stayed home to do homework. [Charles]'s wife [Tina] is planning a surprise birthday party for him.","[{('Wesley', 'son-in-law', 'Charles'): [('Wesley', 'daughter', 'Tina'), ('Tina', 'husband', 'Charles')]}, {('Wesley', 'daughter', 'Tina'): [('Wesley', 'wife', 'Lena'), ('Lena', 'daughter', 'Tina')]}]",wife-daughter-husband,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['wife', 'daughter', 'husband']","(0, 3)","Wesley:male,Lena:female,Tina:female,Charles:male",train
2061,b2a26888-480e-4b5e-bdc7-c66bf407bd3e,"[Lena] was trying to call her brother [Hugh]. He was busy taking care of his son [Brandon], so he did n't hear the phone ringing. [Brandon] went fishing with his uncle [Joshua].","('Lena', 'Joshua')",3,brother,"[Lena] was trying to call her brother [Hugh]. He was busy taking care of his son [Brandon], so he did n't hear the phone ringing. [Brandon] went fishing with his uncle [Joshua].","[{('Lena', 'brother', 'Joshua'): [('Lena', 'brother', 'Hugh'), ('Hugh', 'brother', 'Joshua')]}, {('Hugh', 'brother', 'Joshua'): [('Hugh', 'son', 'Brandon'), ('Brandon', 'uncle', 'Joshua')]}]",brother-son-uncle,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['brother', 'son', 'uncle']","(0, 3)","Lena:female,Hugh:male,Brandon:male,Joshua:male",train
2062,57665079-b7b7-4617-b415-59a5d6d7e0c3,"[Vanetta] and her mother [David] went dress shopping on Saturday. [Frances]'s daughter, [David], just graduated high school. [Michael] and her sister [Vanetta] decided to take a trip to Mexico together.","('Frances', 'Michael')",10,grandson,"[Frances]'s daughter, [David], just graduated high school. [Vanetta] and her mother [David] went dress shopping on Saturday. [Michael] and her sister [Vanetta] decided to take a trip to Mexico together.","[{('Frances', 'grandson', 'Michael'): [('Frances', 'daughter', 'David'), ('David', 'son', 'Michael')]}, {('David', 'son', 'Michael'): [('David', 'daughter', 'Vanetta'), ('Vanetta', 'brother', 'Michael')]}]",daughter-daughter-brother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['daughter', 'daughter', 'brother']","(0, 3)","Frances:female,David:female,Vanetta:female,Michael:male",train
2063,ad516199-8667-4674-94d3-7c8f01be7b94,"[Francisco] drove 5 hours to visit his son [Leonard] for the holidays. [Leonard]'s sister, [Anna], also came over to visit with her husband, [Wayne].","('Wayne', 'Francisco')",12,father-in-law,"[Francisco] drove 5 hours to visit his son [Leonard] for the holidays. [Leonard]'s sister, [Anna], also came over to visit with her husband, [Wayne].","[{('Wayne', 'father-in-law', 'Francisco'): [('Wayne', 'wife', 'Anna'), ('Anna', 'father', 'Francisco')]}, {('Anna', 'father', 'Francisco'): [('Anna', 'brother', 'Leonard'), ('Leonard', 'father', 'Francisco')]}]",wife-brother-father,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['wife', 'brother', 'father']","(0, 3)","Wayne:male,Anna:female,Leonard:male,Francisco:male",train
2064,0931065a-3bf1-418c-8ff6-ddd9677b763e,"[Francisco] bought his sister [Lynn] a video game for her birthday. She said it was her favorite game and gave him a big hug. [Lena] was having a hard time with her math homework, so she went to her brother [Francisco] for help. [Francisco] did n't seem to know either, so [Lena] went to her father [James], as she was sure he could help.","('James', 'Lynn')",16,daughter,"[Lena] was having a hard time with her math homework, so she went to her brother [Francisco] for help. [Francisco] did n't seem to know either, so [Lena] went to her father [James], as she was sure he could help. [Francisco] bought his sister [Lynn] a video game for her birthday. She said it was her favorite game and gave him a big hug.","[{('James', 'daughter', 'Lynn'): [('James', 'son', 'Francisco'), ('Francisco', 'sister', 'Lynn')]}, {('James', 'son', 'Francisco'): [('James', 'daughter', 'Lena'), ('Lena', 'brother', 'Francisco')]}]",daughter-brother-sister,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['daughter', 'brother', 'sister']","(0, 3)","James:male,Lena:female,Francisco:male,Lynn:female",train
2065,c9e60655-de03-4597-ac49-a06b7977a303,"[Vanetta] was sick. He stayed home from school and his grandmother, [Frances], watched him. She made him chicken soup to feel better. [David] and her son, [Michael], decorated mugs at the craft fair together. [Vanetta] went car shopping with her brother [Michael].","('David', 'Frances')",6,mother,"[David] and her son, [Michael], decorated mugs at the craft fair together. [Vanetta] went car shopping with her brother [Michael]. [Vanetta] was sick. He stayed home from school and his grandmother, [Frances], watched him. She made him chicken soup to feel better.","[{('David', 'mother', 'Frances'): [('David', 'son', 'Michael'), ('Michael', 'grandmother', 'Frances')]}, {('Michael', 'grandmother', 'Frances'): [('Michael', 'sister', 'Vanetta'), ('Vanetta', 'grandmother', 'Frances')]}]",son-sister-grandmother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['son', 'sister', 'grandmother']","(0, 3)","David:female,Michael:male,Vanetta:female,Frances:female",train
2066,2c744c71-ca87-42ee-af62-e6cb47593837,[Dolores] was talking to her brothers [Clarence] and [Thomas] when her mother yelled for her to come inside. [Lynn] bought a new video game for her son [Clarence].,"('Thomas', 'Lynn')",6,mother,[Dolores] was talking to her brothers [Clarence] and [Thomas] when her mother yelled for her to come inside. [Lynn] bought a new video game for her son [Clarence].,"[{('Thomas', 'mother', 'Lynn'): [('Thomas', 'brother', 'Clarence'), ('Clarence', 'mother', 'Lynn')]}, {('Thomas', 'brother', 'Clarence'): [('Thomas', 'sister', 'Dolores'), ('Dolores', 'brother', 'Clarence')]}]",sister-brother-mother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['sister', 'brother', 'mother']","(0, 3)","Thomas:male,Dolores:female,Clarence:male,Lynn:female",train
2067,665537aa-0662-45bf-9e6f-10c6f24faa6d,"[Dolores] was playing in the sandbox with her brother [Joseph]. [Lynn] took her two children, [Dolores] and [Clarence], down to the playground later that afternoon.","('Clarence', 'Joseph')",3,brother,"[Lynn] took her two children, [Dolores] and [Clarence], down to the playground later that afternoon. [Dolores] was playing in the sandbox with her brother [Joseph].","[{('Clarence', 'brother', 'Joseph'): [('Clarence', 'mother', 'Lynn'), ('Lynn', 'son', 'Joseph')]}, {('Lynn', 'son', 'Joseph'): [('Lynn', 'daughter', 'Dolores'), ('Dolores', 'brother', 'Joseph')]}]",mother-daughter-brother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['mother', 'daughter', 'brother']","(0, 3)","Clarence:male,Lynn:female,Dolores:female,Joseph:male",train
2068,fc431258-486c-4781-8bc5-aa4ed715b00a,"[Lynn] and [Joshua] were shopping in the department store for clothes for their kids. Both of them needed to use the bathroom. They found the restroom signs, and [Joshua] identified the male sign and went into the male bathroom. [Lynn] than identified the female sign on the stahl, and went to the bathroom there. [Clarence]'s brother, [Thomas], is important to him. [Clarence]'s mom, [Lynn], cares for both of them.","('Joshua', 'Thomas')",15,son,"[Lynn] and [Joshua] were shopping in the department store for clothes for their kids. Both of them needed to use the bathroom. They found the restroom signs, and [Joshua] identified the male sign and went into the male bathroom. [Lynn] than identified the female sign on the stahl, and went to the bathroom there. [Clarence]'s brother, [Thomas], is important to him. [Clarence]'s mom, [Lynn], cares for both of them.","[{('Joshua', 'son', 'Thomas'): [('Joshua', 'wife', 'Lynn'), ('Lynn', 'son', 'Thomas')]}, {('Lynn', 'son', 'Thomas'): [('Lynn', 'son', 'Clarence'), ('Clarence', 'brother', 'Thomas')]}]",wife-son-brother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['wife', 'son', 'brother']","(0, 3)","Joshua:male,Lynn:female,Clarence:male,Thomas:male",train
2069,e3a31cce-86f0-4694-ac44-dc03fd6d2f4b,[Cindy] had a heart-to-heart conversation with her daughter [Anna] about some things. [Wilhelmina] called her mother [Cindy] to let her know she will be back home soon. [Leonard] borrowed some money from his sister [Wilhelmina].,"('Leonard', 'Anna')",4,sister,[Leonard] borrowed some money from his sister [Wilhelmina]. [Wilhelmina] called her mother [Cindy] to let her know she will be back home soon. [Cindy] had a heart-to-heart conversation with her daughter [Anna] about some things.,"[{('Leonard', 'sister', 'Anna'): [('Leonard', 'mother', 'Cindy'), ('Cindy', 'daughter', 'Anna')]}, {('Leonard', 'mother', 'Cindy'): [('Leonard', 'sister', 'Wilhelmina'), ('Wilhelmina', 'mother', 'Cindy')]}]",sister-mother-daughter,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['sister', 'mother', 'daughter']","(0, 3)","Leonard:male,Wilhelmina:female,Cindy:female,Anna:female",train
2070,553052e1-df3a-4952-8674-0366ec6eda1f,[Lena] was happy that her son [Irvin] was getting along with his wife [Martha]. [Lena] surprised her husband [Wesley] with his favorite meal when he came home from work.,"('Wesley', 'Martha')",9,daughter-in-law,[Lena] surprised her husband [Wesley] with his favorite meal when he came home from work. [Lena] was happy that her son [Irvin] was getting along with his wife [Martha].,"[{('Wesley', 'daughter-in-law', 'Martha'): [('Wesley', 'son', 'Irvin'), ('Irvin', 'wife', 'Martha')]}, {('Wesley', 'son', 'Irvin'): [('Wesley', 'wife', 'Lena'), ('Lena', 'son', 'Irvin')]}]",wife-son-wife,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['wife', 'son', 'wife']","(0, 3)","Wesley:male,Lena:female,Irvin:male,Martha:female",train
2071,dd612336-3d88-4965-85fc-29d44c637794,"[Lena] was mad at her brother [Joshua], because [Joshua] had called her fat. [Lena] asked her son [Theodore] how school was. [Theodore] did n't want to talk but instead went to play with his sister [Mildred].","('Mildred', 'Joshua')",8,uncle,"[Lena] asked her son [Theodore] how school was. [Theodore] did n't want to talk but instead went to play with his sister [Mildred]. [Lena] was mad at her brother [Joshua], because [Joshua] had called her fat.","[{('Mildred', 'uncle', 'Joshua'): [('Mildred', 'mother', 'Lena'), ('Lena', 'brother', 'Joshua')]}, {('Mildred', 'mother', 'Lena'): [('Mildred', 'brother', 'Theodore'), ('Theodore', 'mother', 'Lena')]}]",brother-mother-brother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['brother', 'mother', 'brother']","(0, 3)","Mildred:female,Theodore:male,Lena:female,Joshua:male",train
2072,9ce4e3ec-96a8-45a3-84c0-cd42c55d70d6,"[Irvin] loves his sister, [Mildred] very much. [Mildred] is just like her sister, [Tina]. [Frances] loves to make candy for her granddaughter. Her name is [Tina].","('Frances', 'Irvin')",10,grandson,"[Frances] loves to make candy for her granddaughter. Her name is [Tina]. [Irvin] loves his sister, [Mildred] very much. [Mildred] is just like her sister, [Tina].","[{('Frances', 'grandson', 'Irvin'): [('Frances', 'granddaughter', 'Tina'), ('Tina', 'brother', 'Irvin')]}, {('Tina', 'brother', 'Irvin'): [('Tina', 'sister', 'Mildred'), ('Mildred', 'brother', 'Irvin')]}]",granddaughter-sister-brother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['granddaughter', 'sister', 'brother']","(0, 3)","Frances:female,Tina:female,Mildred:female,Irvin:male",train
2073,1532ee27-dfee-4131-99e7-fd9101a73d09,"[Tina], her husband, [Charles], and her brother, [Irvin], went to the beach. [Irvin]'s mother [Lena] came too, but she stayed in the shade because she burns easily.","('Charles', 'Lena')",13,mother-in-law,"[Tina], her husband, [Charles], and her brother, [Irvin], went to the beach. [Irvin]'s mother [Lena] came too, but she stayed in the shade because she burns easily.","[{('Charles', 'mother-in-law', 'Lena'): [('Charles', 'wife', 'Tina'), ('Tina', 'mother', 'Lena')]}, {('Tina', 'mother', 'Lena'): [('Tina', 'brother', 'Irvin'), ('Irvin', 'mother', 'Lena')]}]",wife-brother-mother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['wife', 'brother', 'mother']","(0, 3)","Charles:male,Tina:female,Irvin:male,Lena:female",train
2074,815b2e3d-c5ec-4a0e-8039-f70461d33473,"[Pete] is so excited that he gets to visit his aunt [David] this summer. [Cindy]'s son, [Leonard], came over to her house for dinner. [Pete], [Leonard]'s brother, came too.","('Cindy', 'David')",4,sister,"[Cindy]'s son, [Leonard], came over to her house for dinner. [Pete], [Leonard]'s brother, came too. [Pete] is so excited that he gets to visit his aunt [David] this summer.","[{('Cindy', 'sister', 'David'): [('Cindy', 'son', 'Pete'), ('Pete', 'aunt', 'David')]}, {('Cindy', 'son', 'Pete'): [('Cindy', 'son', 'Leonard'), ('Leonard', 'brother', 'Pete')]}]",son-brother-aunt,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['son', 'brother', 'aunt']","(0, 3)","Cindy:female,Leonard:male,Pete:male,David:female",train
2075,6014bb9c-9a36-45c4-a3b2-10aee30c3dc0,"[Johnson] went with his sister [Vanetta] to school yesterday. On their way home, his father [Hugh] and [Hugh]'s brother [Wesley] picked them up to give them a ride.","('Wesley', 'Vanetta')",17,niece,"[Johnson] went with his sister [Vanetta] to school yesterday. On their way home, his father [Hugh] and [Hugh]'s brother [Wesley] picked them up to give them a ride.","[{('Wesley', 'niece', 'Vanetta'): [('Wesley', 'brother', 'Hugh'), ('Hugh', 'daughter', 'Vanetta')]}, {('Hugh', 'daughter', 'Vanetta'): [('Hugh', 'son', 'Johnson'), ('Johnson', 'sister', 'Vanetta')]}]",brother-son-sister,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['brother', 'son', 'sister']","(0, 3)","Wesley:male,Hugh:male,Johnson:male,Vanetta:female",train
2076,11e2528d-b3d5-4bb4-974d-6a4f068731b7,[Francisco] went skiing with his brother [Wesley]. [Wesley]'s sister [David] watched from the ski lodge. [Johnson] looks to his loving mother [David] for guidance in with his math homework.,"('Johnson', 'Francisco')",8,uncle,[Johnson] looks to his loving mother [David] for guidance in with his math homework. [Francisco] went skiing with his brother [Wesley]. [Wesley]'s sister [David] watched from the ski lodge.,"[{('Johnson', 'uncle', 'Francisco'): [('Johnson', 'mother', 'David'), ('David', 'brother', 'Francisco')]}, {('David', 'brother', 'Francisco'): [('David', 'brother', 'Wesley'), ('Wesley', 'brother', 'Francisco')]}]",mother-brother-brother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['mother', 'brother', 'brother']","(0, 3)","Johnson:male,David:female,Wesley:male,Francisco:male",train
2077,f127f28e-0620-4e75-b466-ee3426505b10,"[Hugh] was happy that his son [Michael] was doing well in college. [Hugh] went hunting with his son, [Brandon]. [Michael] wanted to play at the park so his mother got her sister, [Lena], to take him.","('Brandon', 'Lena')",0,aunt,"[Hugh] went hunting with his son, [Brandon]. [Hugh] was happy that his son [Michael] was doing well in college. [Michael] wanted to play at the park so his mother got her sister, [Lena], to take him.","[{('Brandon', 'aunt', 'Lena'): [('Brandon', 'father', 'Hugh'), ('Hugh', 'sister', 'Lena')]}, {('Hugh', 'sister', 'Lena'): [('Hugh', 'son', 'Michael'), ('Michael', 'aunt', 'Lena')]}]",father-son-aunt,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['father', 'son', 'aunt']","(0, 3)","Brandon:male,Hugh:male,Michael:male,Lena:female",train
2078,41b8db59-7e6f-4fb9-8806-f58ddcff1ea1,[Theodore] is one of [Tina]'s brothers. They have lots of fun together. [Theodore] went to the baseball game with his brother [Irvin]. [Mildred] was talking about food with her sister [Tina].,"('Mildred', 'Irvin')",3,brother,[Mildred] was talking about food with her sister [Tina]. [Theodore] is one of [Tina]'s brothers. They have lots of fun together. [Theodore] went to the baseball game with his brother [Irvin].,"[{('Mildred', 'brother', 'Irvin'): [('Mildred', 'sister', 'Tina'), ('Tina', 'brother', 'Irvin')]}, {('Tina', 'brother', 'Irvin'): [('Tina', 'brother', 'Theodore'), ('Theodore', 'brother', 'Irvin')]}]",sister-brother-brother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['sister', 'brother', 'brother']","(0, 3)","Mildred:female,Tina:female,Theodore:male,Irvin:male",train
2079,dbbbc5bd-dc58-425f-9b80-2c03569bd402,"[Thomas] went to the park with his father, [Joshua]. [Joseph] and her mom, [Lynn], had a big fight. [Lynn]'s son, [Thomas], refused to get involved.","('Joseph', 'Joshua')",5,father,"[Joseph] and her mom, [Lynn], had a big fight. [Lynn]'s son, [Thomas], refused to get involved. [Thomas] went to the park with his father, [Joshua].","[{('Joseph', 'father', 'Joshua'): [('Joseph', 'brother', 'Thomas'), ('Thomas', 'father', 'Joshua')]}, {('Joseph', 'brother', 'Thomas'): [('Joseph', 'mother', 'Lynn'), ('Lynn', 'son', 'Thomas')]}]",mother-son-father,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['mother', 'son', 'father']","(0, 3)","Joseph:male,Lynn:female,Thomas:male,Joshua:male",train
2080,f5dd4acf-0302-4d14-915d-96e25c4cb478,[Joshua] was trying to console his daughter [Dolores]. She was upset because her brother [Thomas] kept making fun of her. [Frances] took her grandson [Thomas] to a local playplace.,"('Joshua', 'Frances')",6,mother,[Joshua] was trying to console his daughter [Dolores]. She was upset because her brother [Thomas] kept making fun of her. [Frances] took her grandson [Thomas] to a local playplace.,"[{('Joshua', 'mother', 'Frances'): [('Joshua', 'son', 'Thomas'), ('Thomas', 'grandmother', 'Frances')]}, {('Joshua', 'son', 'Thomas'): [('Joshua', 'daughter', 'Dolores'), ('Dolores', 'brother', 'Thomas')]}]",daughter-brother-grandmother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['daughter', 'brother', 'grandmother']","(0, 3)","Joshua:male,Dolores:female,Thomas:male,Frances:female",train
